scenario_id,variant,scenario_type,difficulty,memory_dependency,context_dependency,ndcg_at_5,precision_at_5,mean_graded_relevance,hcsr,mean_violation_count,unknown_hard_rate,expired_rate,trace_completeness,grounding,handoff_success,decision_log_completeness,turn_count,response_turns,total_latency_ms,task_success,partial_task_score,grounded_claim_count,clarification_efficiency
SC-A-06,no_memory,complete,medium,none,medium,0.620579069630371,1.0,2.6666666666666665,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7748.713333333333,1.0,1.0,17.666666666666668,-1.0
SC-B-01,full,clarification,medium,none,low,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,6772.867000000001,1.0,1.0,31.0,-2.0
SC-B-01,no_context,clarification,medium,none,low,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,6104.288666666667,1.0,1.0,31.0,-2.0
SC-B-01,no_memory,clarification,medium,none,low,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,5615.218666666667,1.0,1.0,23.0,-2.0
SC-B-02,full,clarification,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,6478.132333333334,1.0,1.0,21.0,-2.0
SC-B-02,no_context,clarification,medium,none,low,0.529634717214042,0.6,1.8,0.6,0.4000000000000001,0.0,0.4000000000000001,1.0,1.0,1.0,1.0,2.0,2.0,5914.860000000001,0.0,0.75,22.0,-2.0
SC-B-02,no_memory,clarification,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,6087.108,1.0,1.0,16.0,-2.0
SC-B-03,full,clarification,hard,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,7166.618333333333,1.0,1.0,21.0,-2.0
SC-B-03,no_context,clarification,hard,none,low,0.8539316501572934,0.8000000000000002,2.4,0.8000000000000002,0.20000000000000004,0.0,0.20000000000000004,1.0,1.0,1.0,1.0,2.0,2.0,8267.310666666666,0.0,0.75,20.0,-2.0
SC-B-03,no_memory,clarification,hard,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,5616.106666666667,1.0,1.0,21.0,-2.0
SC-B-04,full,clarification,medium,none,low,0.8573424901769817,0.8000000000000002,1.8,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,6488.2626666666665,1.0,1.0,30.0,-2.0
SC-B-04,no_context,clarification,medium,none,low,0.5417552559952586,0.4000000000000001,1.0,0.6,0.4000000000000001,0.10000000000000002,0.20000000000000004,1.0,1.0,1.0,1.0,2.0,2.0,11600.803,0.0,0.75,32.0,-2.0
SC-B-04,no_memory,clarification,medium,none,low,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,5426.765666666667,1.0,1.0,22.0,-2.0
SC-B-05,full,clarification,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,6002.347333333334,1.0,1.0,19.0,-2.0
SC-B-05,no_context,clarification,medium,none,low,0.8539316501572934,0.8000000000000002,2.4,0.8000000000000002,0.20000000000000004,0.0,0.20000000000000004,1.0,1.0,1.0,1.0,2.0,2.0,13677.000999999998,0.0,0.75,19.0,-2.0
