run_id,scenario_id,variant,repeat_index,scenario_type,difficulty,memory_dependency,context_dependency,response_type,success_run,returned_count,ndcg_at_5,precision_at_5,mean_graded_relevance,hcsr,mean_violation_count,unknown_hard_rate,expired_rate,trace_completeness,grounding,grounded_claim_count,handoff_success,decision_log_completeness,turn_count,total_latency_ms,task_success,partial_task_score,no_match_expected,no_match_returned,clarification_expected
run-c876b460c900755a,SC-C-01,profile_only,0,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.0,0.0,0.0,0.0,1.2,0.0,0.0,1.0,1.0,24,1.0,1.0,1,20.108,0,0.75,False,False,False
run-f3f64d3665bc8ac5,SC-C-01,profile_only,1,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.0,0.0,0.0,0.0,1.2,0.0,0.0,1.0,1.0,24,1.0,1.0,1,20.652,0,0.75,False,False,False
run-33e4e3cb37ac745f,SC-C-01,profile_only,2,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.0,0.0,0.0,0.0,1.2,0.0,0.0,1.0,1.0,24,1.0,1.0,1,20.343,0,0.75,False,False,False
run-5f4313a0b6e7e643,SC-C-02,profile_only,0,profile_dialogue_conflict,medium,medium,medium,recommendation,True,5,0.7860137352654724,0.8,1.6,0.8,0.2,0.0,0.0,1.0,1.0,28,1.0,1.0,1,22.979,0,0.75,False,False,False
run-d3da63e8d0ccc5ae,SC-C-02,profile_only,1,profile_dialogue_conflict,medium,medium,medium,recommendation,True,5,0.7860137352654724,0.8,1.6,0.8,0.2,0.0,0.0,1.0,1.0,28,1.0,1.0,1,22.652,0,0.75,False,False,False
run-1c0ee5ba319f50a2,SC-C-02,profile_only,2,profile_dialogue_conflict,medium,medium,medium,recommendation,True,5,0.7860137352654724,0.8,1.6,0.8,0.2,0.0,0.0,1.0,1.0,28,1.0,1.0,1,23.352,0,0.75,False,False,False
run-315ac4f135b8d401,SC-C-03,profile_only,0,profile_dialogue_conflict,hard,medium,high,recommendation,True,5,0.0,0.0,0.0,0.0,1.4,0.06666666666666667,0.0,1.0,1.0,22,1.0,1.0,1,79.704,0,0.75,False,False,False
run-11cc0b1fa4693f44,SC-C-03,profile_only,1,profile_dialogue_conflict,hard,medium,high,recommendation,True,5,0.0,0.0,0.0,0.0,1.4,0.06666666666666667,0.0,1.0,1.0,22,1.0,1.0,1,20.0,0,0.75,False,False,False
run-d5bcfdb06eb3fb01,SC-C-03,profile_only,2,profile_dialogue_conflict,hard,medium,high,recommendation,True,5,0.0,0.0,0.0,0.0,1.4,0.06666666666666667,0.0,1.0,1.0,22,1.0,1.0,1,19.229,0,0.75,False,False,False
run-c8367f856a9d986d,SC-C-04,profile_only,0,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,25,1.0,1.0,1,20.14,0,0.75,False,False,False
run-402412910bfacdf7,SC-C-04,profile_only,1,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,25,1.0,1.0,1,19.997,0,0.75,False,False,False
run-e9fc5697c5ed7ad2,SC-C-04,profile_only,2,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,25,1.0,1.0,1,20.984,0,0.75,False,False,False
run-d3aa84926e770491,SC-C-05,profile_only,0,profile_dialogue_conflict,medium,low,medium,recommendation,True,5,0.778957320150241,0.8,2.2,0.8,0.2,0.0,0.0,1.0,1.0,20,1.0,1.0,1,25.014,0,0.75,False,False,False
run-1785c53a074601ee,SC-C-05,profile_only,1,profile_dialogue_conflict,medium,low,medium,recommendation,True,5,0.778957320150241,0.8,2.2,0.8,0.2,0.0,0.0,1.0,1.0,20,1.0,1.0,1,24.095,0,0.75,False,False,False
run-5bc655679570c6aa,SC-C-05,profile_only,2,profile_dialogue_conflict,medium,low,medium,recommendation,True,5,0.778957320150241,0.8,2.2,0.8,0.2,0.0,0.0,1.0,1.0,20,1.0,1.0,1,24.065,0,0.75,False,False,False
run-0351cc7a3e9582b7,SC-D-01,profile_only,0,preference_change,medium,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,2,19.442,1,1.0,False,False,False
run-30ab98673a2ed5ac,SC-D-01,profile_only,1,preference_change,medium,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,2,20.046,1,1.0,False,False,False
run-ef910b6fa152061b,SC-D-01,profile_only,2,preference_change,medium,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,2,19.151,1,1.0,False,False,False
run-e6a1b24c370a070b,SC-D-02,profile_only,0,preference_change,medium,high,medium,recommendation,True,5,0.8539316501572934,0.8,1.6,0.8,0.2,0.0,0.0,1.0,1.0,26,1.0,1.0,2,21.747,0,0.75,False,False,False
run-cfd47faee23f79f7,SC-D-02,profile_only,1,preference_change,medium,high,medium,recommendation,True,5,0.8539316501572934,0.8,1.6,0.8,0.2,0.0,0.0,1.0,1.0,26,1.0,1.0,2,23.259,0,0.75,False,False,False
run-41e810f4a89a23a3,SC-D-02,profile_only,2,preference_change,medium,high,medium,recommendation,True,5,0.8539316501572934,0.8,1.6,0.8,0.2,0.0,0.0,1.0,1.0,26,1.0,1.0,2,22.187,0,0.75,False,False,False
run-d2ab529a2808cfe7,SC-D-03,profile_only,0,preference_change,hard,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,21,1.0,1.0,2,18.914,1,1.0,False,False,False
run-b1edd0990c90fc4a,SC-D-03,profile_only,1,preference_change,hard,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,21,1.0,1.0,2,20.635,1,1.0,False,False,False
run-754bc68be0695297,SC-D-03,profile_only,2,preference_change,hard,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,21,1.0,1.0,2,18.93,1,1.0,False,False,False
run-ad7fa0381d41f090,SC-D-04,profile_only,0,preference_change,medium,high,medium,recommendation,True,5,0.6608397947263838,0.8,2.4,0.8,0.2,0.0,0.0,1.0,1.0,21,1.0,1.0,2,21.434,0,0.75,False,False,False
run-eda8367b424205cd,SC-D-04,profile_only,1,preference_change,medium,high,medium,recommendation,True,5,0.6608397947263838,0.8,2.4,0.8,0.2,0.0,0.0,1.0,1.0,21,1.0,1.0,2,21.174,0,0.75,False,False,False
run-b05c039ec6e0d665,SC-D-04,profile_only,2,preference_change,medium,high,medium,recommendation,True,5,0.6608397947263838,0.8,2.4,0.8,0.2,0.0,0.0,1.0,1.0,21,1.0,1.0,2,21.274,0,0.75,False,False,False
run-74173edc8f52efe2,SC-D-05,profile_only,0,preference_change,medium,high,high,recommendation,True,5,0.5531464700081437,0.4,1.2,0.4,0.6,0.0,0.0,1.0,1.0,14,1.0,1.0,2,24.812,0,0.75,False,False,False
run-7fa450b426edba19,SC-D-05,profile_only,1,preference_change,medium,high,high,recommendation,True,5,0.5531464700081437,0.4,1.2,0.4,0.6,0.0,0.0,1.0,1.0,14,1.0,1.0,2,23.623,0,0.75,False,False,False
run-c703c5afb5c7b787,SC-D-05,profile_only,2,preference_change,medium,high,high,recommendation,True,5,0.5531464700081437,0.4,1.2,0.4,0.6,0.0,0.0,1.0,1.0,14,1.0,1.0,2,23.53,0,0.75,False,False,False
run-8000836d0c6a83a6,SC-D-06,profile_only,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.64,0,0.0,False,False,False
run-5764067d0dab1729,SC-D-06,profile_only,1,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.597,0,0.0,False,False,False
run-126ffe5aabc8d88d,SC-D-06,profile_only,2,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.573,0,0.0,False,False,False
run-77da5417e98108e2,SC-D-07,profile_only,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.558,0,0.0,False,False,False
run-c785fea7cd3dae79,SC-D-07,profile_only,1,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.566,0,0.0,False,False,False
run-deb1dda56a792330,SC-D-07,profile_only,2,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.559,0,0.0,False,False,False
run-70b1449af8ac5b34,SC-D-08,profile_only,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.575,0,0.0,False,False,False
run-c75873ed58e3977c,SC-D-08,profile_only,1,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.573,0,0.0,False,False,False
run-8faa2725eeb37996,SC-D-08,profile_only,2,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.577,0,0.0,False,False,False
run-4058652f0340955f,SC-D-09,profile_only,0,preference_change,hard,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.572,0,0.0,False,False,False
run-adaf4f5476248208,SC-D-09,profile_only,1,preference_change,hard,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.57,0,0.0,False,False,False
run-4cf2f47e5483c390,SC-D-09,profile_only,2,preference_change,hard,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.565,0,0.0,False,False,False
run-4dbe9afc6c7cf592,SC-D-10,profile_only,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.551,0,0.0,False,False,False
run-d25b4ce0899a9799,SC-D-10,profile_only,1,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.575,0,0.0,False,False,False
run-f180e2608339c6fb,SC-D-10,profile_only,2,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.557,0,0.0,False,False,False
run-deb8e03228a06ca7,SC-D-11,profile_only,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.535,0,0.0,False,False,False
run-b05be2f6b26d7f90,SC-D-11,profile_only,1,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.539,0,0.0,False,False,False
run-cb7591178331e94e,SC-D-11,profile_only,2,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.54,0,0.0,False,False,False
run-e37992a00883633c,SC-D-12,profile_only,0,preference_change,hard,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.542,0,0.0,False,False,False
run-a462ed5aea527bfb,SC-D-12,profile_only,1,preference_change,hard,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.538,0,0.0,False,False,False
run-5f26187caa5881ff,SC-D-12,profile_only,2,preference_change,hard,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.523,0,0.0,False,False,False
run-005d1851c997443e,SC-E-01,profile_only,0,multiple_hard,hard,none,high,recommendation,True,5,0.0,0.0,0.0,0.0,2.0,0.15,0.0,1.0,1.0,18,1.0,1.0,1,17.165,0,0.75,False,False,False
run-742716ab6a69d7d7,SC-E-01,profile_only,1,multiple_hard,hard,none,high,recommendation,True,5,0.0,0.0,0.0,0.0,2.0,0.15,0.0,1.0,1.0,18,1.0,1.0,1,17.243,0,0.75,False,False,False
run-30d424cdd19427fc,SC-E-01,profile_only,2,multiple_hard,hard,none,high,recommendation,True,5,0.0,0.0,0.0,0.0,2.0,0.15,0.0,1.0,1.0,18,1.0,1.0,1,17.64,0,0.75,False,False,False
run-9972ca5ef92d939e,SC-E-02,profile_only,0,multiple_hard,hard,none,high,recommendation,True,5,0.0,0.0,0.0,0.0,2.2,0.1,0.0,1.0,1.0,18,1.0,1.0,1,19.795,0,0.75,False,False,False
run-a6ac071697d19dc2,SC-E-02,profile_only,1,multiple_hard,hard,none,high,recommendation,True,5,0.0,0.0,0.0,0.0,2.2,0.1,0.0,1.0,1.0,18,1.0,1.0,1,20.074,0,0.75,False,False,False
run-5ce05a33ea024413,SC-E-02,profile_only,2,multiple_hard,hard,none,high,recommendation,True,5,0.0,0.0,0.0,0.0,2.2,0.1,0.0,1.0,1.0,18,1.0,1.0,1,20.567,0,0.75,False,False,False
run-eacbd260b44cb241,SC-E-03,profile_only,0,multiple_hard,hard,none,high,recommendation,True,5,0.17619576228078432,0.2,0.6,0.2,1.6,0.15,0.0,1.0,1.0,18,1.0,1.0,1,17.179,0,0.75,False,False,False
run-0e5de5b93e306f98,SC-E-03,profile_only,1,multiple_hard,hard,none,high,recommendation,True,5,0.17619576228078432,0.2,0.6,0.2,1.6,0.15,0.0,1.0,1.0,18,1.0,1.0,1,16.811,0,0.75,False,False,False
run-d8cef7da4b6bdf8e,SC-E-03,profile_only,2,multiple_hard,hard,none,high,recommendation,True,5,0.17619576228078432,0.2,0.6,0.2,1.6,0.15,0.0,1.0,1.0,18,1.0,1.0,1,16.894,0,0.75,False,False,False
run-15c7050ef342d111,SC-E-04,profile_only,0,multiple_hard,hard,none,high,recommendation,True,5,,0.0,0.0,0.0,2.4,0.1,0.0,1.0,1.0,13,1.0,1.0,1,21.159,0,0.75,False,False,False
run-b9ea230447103d33,SC-E-04,profile_only,1,multiple_hard,hard,none,high,recommendation,True,5,,0.0,0.0,0.0,2.4,0.1,0.0,1.0,1.0,13,1.0,1.0,1,22.185,0,0.75,False,False,False
run-17e16279a974af6e,SC-E-04,profile_only,2,multiple_hard,hard,none,high,recommendation,True,5,,0.0,0.0,0.0,2.4,0.1,0.0,1.0,1.0,13,1.0,1.0,1,22.352,0,0.75,False,False,False
run-508d1560d8769265,SC-E-05,profile_only,0,multiple_hard,hard,none,high,recommendation,True,5,0.0,0.0,0.0,0.0,2.2,0.05,0.0,1.0,1.0,18,1.0,1.0,1,21.035,0,0.75,False,False,False
run-d56817cff21bffa9,SC-E-05,profile_only,1,multiple_hard,hard,none,high,recommendation,True,5,0.0,0.0,0.0,0.0,2.2,0.05,0.0,1.0,1.0,18,1.0,1.0,1,19.612,0,0.75,False,False,False
run-794ff38f3b4d5e3e,SC-E-05,profile_only,2,multiple_hard,hard,none,high,recommendation,True,5,0.0,0.0,0.0,0.0,2.2,0.05,0.0,1.0,1.0,18,1.0,1.0,1,19.975,0,0.75,False,False,False
run-9cf0256c0f683ee6,SC-F-01,profile_only,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,18,1.0,1.0,1,17.362,1,1.0,False,False,False
run-2f1ed2fb087e4f3a,SC-F-01,profile_only,1,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,18,1.0,1.0,1,17.6,1,1.0,False,False,False
run-3d281cc5b38f9f35,SC-F-01,profile_only,2,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,18,1.0,1.0,1,17.491,1,1.0,False,False,False
run-9674ae18afd1484c,SC-F-02,profile_only,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,18,1.0,1.0,1,19.411,1,1.0,False,False,False
run-ea671278dd9f0f0b,SC-F-02,profile_only,1,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,18,1.0,1.0,1,19.32,1,1.0,False,False,False
run-cda522cf91f04a8f,SC-F-02,profile_only,2,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,18,1.0,1.0,1,19.378,1,1.0,False,False,False
run-9a8648ecc97531b0,SC-F-03,profile_only,0,soft_tradeoff,easy,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,18,1.0,1.0,1,16.683,1,1.0,False,False,False
run-238adca17214a02c,SC-F-03,profile_only,1,soft_tradeoff,easy,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,18,1.0,1.0,1,17.041,1,1.0,False,False,False
run-4c5c4ff82f7e0a4b,SC-F-03,profile_only,2,soft_tradeoff,easy,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,18,1.0,1.0,1,16.766,1,1.0,False,False,False
run-33ea645639eda976,SC-F-04,profile_only,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,18,1.0,1.0,1,21.409,1,1.0,False,False,False
run-1839406f4bcc1f23,SC-F-04,profile_only,1,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,18,1.0,1.0,1,20.843,1,1.0,False,False,False
run-7497cd5d5534fc22,SC-F-04,profile_only,2,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,18,1.0,1.0,1,21.093,1,1.0,False,False,False
run-47f6adccfff453ef,SC-G-01,profile_only,0,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.688,1,1.0,False,False,True
run-3e31560c22ec65b6,SC-G-01,profile_only,1,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.669,1,1.0,False,False,True
run-a6da84457fdf73f0,SC-G-01,profile_only,2,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.647,1,1.0,False,False,True
run-b101173af2ac689c,SC-G-02,profile_only,0,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.625,1,1.0,False,False,True
run-e57e2a6762f4d19e,SC-G-02,profile_only,1,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.605,1,1.0,False,False,True
run-f9cb1d92d6865b00,SC-G-02,profile_only,2,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.628,1,1.0,False,False,True
run-f0eb8cc026b8d188,SC-H-01,profile_only,0,no_match,hard,none,high,recommendation,True,5,,0.0,0.0,0.0,1.8,0.0,0.0,1.0,1.0,19,1.0,1.0,1,17.884,0,0.5,True,False,False
run-6d587f2a36bd6400,SC-H-01,profile_only,1,no_match,hard,none,high,recommendation,True,5,,0.0,0.0,0.0,1.8,0.0,0.0,1.0,1.0,19,1.0,1.0,1,17.075,0,0.5,True,False,False
run-8339d22b24fefe2a,SC-H-01,profile_only,2,no_match,hard,none,high,recommendation,True,5,,0.0,0.0,0.0,1.8,0.0,0.0,1.0,1.0,19,1.0,1.0,1,18.402,0,0.5,True,False,False
run-c1920fede17796a4,SC-H-02,profile_only,0,no_match,hard,none,high,recommendation,True,5,,0.0,0.0,0.0,2.0,0.06666666666666667,0.0,1.0,1.0,22,1.0,1.0,1,19.323,0,0.5,True,False,False
run-3b27bc8233be2317,SC-H-02,profile_only,1,no_match,hard,none,high,recommendation,True,5,,0.0,0.0,0.0,2.0,0.06666666666666667,0.0,1.0,1.0,22,1.0,1.0,1,19.474,0,0.5,True,False,False
run-6e406f55bb9771d8,SC-H-02,profile_only,2,no_match,hard,none,high,recommendation,True,5,,0.0,0.0,0.0,2.0,0.06666666666666667,0.0,1.0,1.0,22,1.0,1.0,1,19.565,0,0.5,True,False,False
run-23ef5e3010b281f4,SC-H-03,profile_only,0,no_match,hard,none,high,recommendation,True,5,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,21.524,0,0.5,True,False,False
run-e947d2efabbe7e10,SC-H-03,profile_only,1,no_match,hard,none,high,recommendation,True,5,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,21.523,0,0.5,True,False,False
run-3bf6b2e5033f0675,SC-H-03,profile_only,2,no_match,hard,none,high,recommendation,True,5,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,23.043,0,0.5,True,False,False
